id,song_name,popularity,song_duration_ms,explicit,id_artists,release_date,song_danceability,song_energy,song_key,song_loudness,song_mode,song_speechiness,song_acousticness,song_instrumentalness,song_liveness,song_valence,song_tempo,song_time_signature,artistes_followers,artistes_genres,artiste_name,artiste_popularity,genre_name,genre_mode,genre_acousticness,genre_danceability,genre_duration_ms,genre_energy,genre_instrumentalness,genre_liveness,genre_loudness,genre_speechiness,genre_tempo,genre_valence,genre_popularity,genre_key
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,93,279204,1,['7tYKF4w9nC0nq9CsPZTHyP'],2020-12-25,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4,5082658.0,"['pop', 'pop rap', 'r&b']",SZA,88,r&b,1,0.233348871159165,0.661261288711762,255282.189102732,0.585761575478262,0.013407294202512,0.167639941025081,-7.67984134749186,0.106403015826923,115.908006463022,0.52283955276389,49.4160696729342,1
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),92,167903,0,"['0xRXCcSX89eobfrshSVdyu', '5KNNVgR6LBIABRIomyCwKJ']",2020-10-30,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4,406658.0,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",MEDUZA,83,edm,1,0.106526864664142,0.621411099394387,238426.624313663,0.761778313936153,0.154063079192754,0.208694745109686,-5.65388785848828,0.086355307926193,126.244780386431,0.395328203396626,54.733592392671,11
47EiUVwUp4C9fGccaPuUCS,DÁKITI,92,205090,1,"['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",2020-10-30,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,32244734.0,"['latin', 'reggaeton', 'trap latino']",Bad Bunny,98,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
47EiUVwUp4C9fGccaPuUCS,DÁKITI,92,205090,1,"['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",2020-10-30,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,32244734.0,"['latin', 'reggaeton', 'trap latino']",Bad Bunny,98,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,92,174000,0,['6KImCVD70vtIoJWnq6nGn3'],2019-12-13,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,14086781.0,"['pop', 'post-teen pop']",Harry Styles,90,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
1XXimziG1uhM0eDNCZCrUl,Up,92,156945,1,['4kYSro6naA4h99UJvo89HB'],2021-02-05,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,4,15762250.0,"['pop', 'pop rap', 'post-teen pop', 'rap']",Cardi B,90,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
1XXimziG1uhM0eDNCZCrUl,Up,92,156945,1,['4kYSro6naA4h99UJvo89HB'],2021-02-05,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,4,15762250.0,"['pop', 'pop rap', 'post-teen pop', 'rap']",Cardi B,90,rap,1,0.146257012502355,0.728287178698836,242422.228699424,0.66967045208239,0.0208346665719535,0.209076741649189,-7.35416547912111,0.204598125420429,116.208870606968,0.553397938986061,52.397892468801,1
4u4NyuceXP7Uzh7XFJKCr1,Hold On,92,170813,0,['1uNFoZAHBGtllmzznpCI3s'],2021-03-05,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,4,44606973.0,"['canadian pop', 'pop', 'post-teen pop']",Justin Bieber,100,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
35mvY5S1H3J2QZyna3TFe0,positions,92,172325,1,['66CXWjxzNUsdJxJ2JdwvnR'],2020-10-30,0.737,0.802,0,-4.771,1,0.0878,0.468,0.0,0.0931,0.682,144.015,4,61301006.0,"['pop', 'post-teen pop']",Ariana Grande,95,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),92,167903,0,"['0xRXCcSX89eobfrshSVdyu', '5KNNVgR6LBIABRIomyCwKJ']",2020-10-30,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4,897961.0,"['folk-pop', 'irish pop', 'pop']",Dermot Kennedy,82,folk-pop,1,0.393097573763882,0.569047783980489,210499.400429961,0.526021384365562,0.040430112084801,0.14444700870086,-9.04751848133552,0.0491097135324705,111.813871582015,0.421016252902862,56.1268048826427,0
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),92,167903,0,"['0xRXCcSX89eobfrshSVdyu', '5KNNVgR6LBIABRIomyCwKJ']",2020-10-30,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4,897961.0,"['folk-pop', 'irish pop', 'pop']",Dermot Kennedy,82,pop,1,0.276872832108396,0.628348760934272,216336.259141607,0.611041167095579,0.0252984321067217,0.175072549176497,-6.97741263882268,0.08578437253634,119.649666093626,0.479474178078711,60.7459086908537,1
5YYW3yRktprLRr47WK219Y,Ella No Es Tuya - Remix,92,218107,0,"['4riOEaOW5hCeqomFDBk0aP', '7iK8PXO48WeuP03g8YR51W', '2UZIAOlrnyZmyzt1nuXr9y']",2021-02-03,0.585,0.611,6,-4.132,1,0.288,0.39,0.0,0.649,0.962,97.041,4,225742.0,"['dembow', 'rap dominicano', 'trap latino']",Rochy RD,79,dembow,1,0.108832142857143,0.855928571428571,205583.535714286,0.844392857142857,0.221468428571429,0.0746785714285714,-3.60778571428571,0.109653571428571,118.626928571429,0.733785714285714,62.1071428571429,0
47EiUVwUp4C9fGccaPuUCS,DÁKITI,92,205090,1,"['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",2020-10-30,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,1917151.0,"['latin', 'reggaeton', 'trap latino']",Jhay Cortez,90,latin,1,0.30314951879502,0.688008695980562,247082.988875328,0.674301204282947,0.0198279749934128,0.185005253220915,-6.93522495376481,0.0841442411696175,122.501489465984,0.656259460717583,55.585574143177,9
47EiUVwUp4C9fGccaPuUCS,DÁKITI,92,205090,1,"['4q3ewBCX7sLwd24euuV69X', '0EFisYRi20PTADoJrifHrz']",2020-10-30,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4,1917151.0,"['latin', 'reggaeton', 'trap latino']",Jhay Cortez,90,reggaeton,1,0.2208037388991,0.739317689389721,267085.752392523,0.725147394098926,0.0223692101980854,0.18768615417369,-6.14823426202384,0.133107290293533,118.56701125386,0.648702400666282,60.3082841276239,1
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,92,162803,1,"['0Y5tJX1MQlPlqiwlOH1tJY', '2o08sCWF5yyo2G4DCiT7T9']",2021-01-15,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,4,16118616.0,"['rap', 'slap house']",Travis Scott,94,rap,1,0.146257012502355,0.728287178698836,242422.228699424,0.66967045208239,0.0208346665719535,0.209076741649189,-7.35416547912111,0.204598125420429,116.208870606968,0.553397938986061,52.397892468801,1
